Typ,Due_Date,Settle_date,Invoice_nbr,Invoice_date,Invoice_Amount,NetdueDate,NegativeInvoices,Reversal,Cancellation,cust_Nbr,CU_Channel_Partner_Type,Days_To_Pay,Type,Open_201001,Open_201002,Open_201003,Open_201004,Open_201005,Open_201006,Open_201007,Open_201008,Open_201009,Open_201010,Open_201011,Open_201012,Open_201101,Open_201102,Open_201103,Open_201104,Open_201105,Open_201106,Open_201107,Open_201108,Open_201109,Open_201110,Opendt_201001,Opendt_201002,Opendt_201003,Opendt_201004,Opendt_201005,Opendt_201006,Opendt_201007,Opendt_201008,Opendt_201009,Opendt_201010,Opendt_201011,Opendt_201012,Opendt_201101,Opendt_201102,Opendt_201103,Opendt_201104,Opendt_201105,Opendt_201106,Opendt_201107,Opendt_201108,Opendt_201109,Opendt_201110,Due_Stage,Pct_Complains,Pct_Com_Sugg,Pct_Request,Pct_Complains_Dol,Pct_Com_Sugg_Dol,Pct_Request_Dol,pct_Contractual_Enquiries,pct_Meter_Reading_Queries,pct_Pagepack_Pricing_Query,pct_change_company_details,pct_Portal_Access_issues,pct_TM_Invoicing_Query,pct_Billing,pct_Contractural_Issues,pct_All_Billing_Issues,pct_Payments_to_Xerox,pct_Meter_reading,pct_Contractual_Enquiries_Dol,pct_Meter_Reading_Queries_Dol,pct_Pagepack_Pricing_Query_Dol,pct_change_company_details_Dol,pct_Portal_Access_issues_Dol,pct_TM_Invoicing_Query_Dol,pct_Billing_Dol,pct_Contractural_Issues_Dol,pct_All_Billing_Issues_Dol,pct_Payments_to_Xerox_Dol,pct_Meter_reading_Dol,pct_Cus_req_change_dtl,pct_Xerox_Products_Services,pct_Change_in_commitment,pct_Est_reading_rej,pct_Customer_physical_Resite,pct_Inappropriate_Behaviour,pct_Not_assigned,pct_Copy_Invoice_Request,pct_Cus_req_change_dtl_Dol,pct_Xerox_Products_Services_Dol,pct_Change_in_commitment_Dol,pct_Est_reading_rej_Dol,pct_Customer_physical_Resite_Dol,pct_Inappropriate_Behaviour_Dol,pct_Not_assigned_Dol,pct_Copy_Invoice_Request_Dol,Num_Tran_6,Dol_Tran_6,Num_cur_6,Dol_cur_6,Num_es_6,Dol_es_6,Num_ls_6,Dol_ls_6,Num_age_6,Dol_age_6,Num_Tran_12,Dol_Tran_12,Num_cur_12,Dol_cur_12,Num_es_12,Dol_es_12,Num_ls_12,Dol_ls_12,Num_age_12,Dol_age_12,Pct_Cur_Num12,Pct_es_Num12,Pct_ls_Num12,Pct_age_Num12,Pct_Cur_Dol12,Pct_es_Dol12,Pct_ls_Dol12,Pct_age_Dol12,Pct_Cur_Num6,Pct_es_Num6,Pct_ls_Num6,Pct_age_Num6,Pct_Cur_Dol6,Pct_es_Dol6,Pct_ls_Dol6,Pct_age_Dol6,ModelType,Open_and_Current_Invoices,New_Due_Stage
RV,4/16/2011,4/22/2011,1000156240,8-Mar-11,361.65,,0,0,0,2001330846,Concessionaire,6,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-15,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/14/2011,1000156241,8-Mar-11,127.37,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/14/2011,1000156247,8-Mar-11,152.31,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/26/2011,1000156248,8-Mar-11,213.24,,0,0,0,2001330846,Concessionaire,19,LS_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES16-30_Delinquent,1,0
RV,4/7/2011,4/14/2011,1000156250,8-Mar-11,233.11,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/8/2011,4/14/2011,1000156255,8-Mar-11,113.22,,0,0,0,2001330846,Concessionaire,6,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-7,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/26/2011,1000156257,8-Mar-11,160.76,,0,0,0,2001330846,Concessionaire,19,LS_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES16-30_Delinquent,1,0
RV,4/7/2011,6/9/2011,1000156261,8-Mar-11,113.48,,0,0,0,2001330846,Concessionaire,63,Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,5/1/2011,6/1/2011,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,LS61-90_Delinquent,1,0
RV,4/15/2011,4/14/2011,1000156264,8-Mar-11,345.93,,0,0,0,2001330846,Concessionaire,-1,Current,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-14,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,Current,1,0
RV,4/15/2011,4/14/2011,1000156265,8-Mar-11,499.66,,0,0,0,2001330846,Concessionaire,-1,Current,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-14,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,Current,1,0
RV,4/7/2011,4/14/2011,1000156267,8-Mar-11,1196.44,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/15/2011,4/14/2011,1000156270,8-Mar-11,536.2,,0,0,0,2001330846,Concessionaire,-1,Current,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-14,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,Current,1,0
RV,4/15/2011,4/14/2011,1000156271,8-Mar-11,1282.32,,0,0,0,2001330846,Concessionaire,-1,Current,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-14,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,Current,1,0
RV,4/7/2011,4/14/2011,1000156274,8-Mar-11,453.11,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/14/2011,1000156283,8-Mar-11,318.55,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/22/2011,1000156286,8-Mar-11,195.98,,0,0,0,2001330846,Concessionaire,15,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/14/2011,1000156295,8-Mar-11,173.71,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/26/2011,1000156304,8-Mar-11,151.79,,0,0,0,2001330846,Concessionaire,19,LS_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES16-30_Delinquent,1,0
RV,4/7/2011,4/14/2011,1000156307,8-Mar-11,8329.92,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/14/2011,1000156314,8-Mar-11,1029.23,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/14/2011,1000156315,8-Mar-11,172.98,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/7/2011,4/14/2011,1000156316,8-Mar-11,162.02,,0,0,0,2001330846,Concessionaire,7,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-6,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
RV,4/10/2011,4/14/2011,1000156317,8-Mar-11,180.52,,0,0,0,2001330846,Concessionaire,4,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,4/1/2011,,,,,,,-9,0.267262388,0,0.732737612,0.938728867,0,0.061271133,0.262668919,0.041807432,0.036739865,0.09839527,0.033361487,0.000422297,0.00049505,0,0,0.02660473,0,0.030635567,0.259216538,0.12615973,0,0.000120677,0,0,0,0,0.083867489,0,0.417326733,0.034158416,0.006435644,0.001485149,0,0.04009901,0,0,0.380745613,0.090381164,0.000471288,0,0,0.028401935,0,0,10997,3705820.41,5019,1366690.02,4899,1748526.43,657,325188.26,422,265415.7,21697,7001156.62,7508,2199747.1,10895,3484773.29,1348,707918.39,1946,608717.84,0.346038623,0.502143153,0.062128405,0.089689819,0.31419767,0.497742513,0.101114491,0.086945325,0.456397199,0.445485132,0.059743566,0.038374102,0.368795535,0.471832479,0.08775068,0.071621307,ES1-15_Delinquent,1,0
